2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/list]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.houseList(java.lang.Integer,java.lang.Integer,com.mooc.house.common.model.House,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/detail]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.houseDetail(java.lang.Long,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/bookmark]}" onto public com.mooc.house.common.result.ResultMsg com.mooc.house.web.controller.HouseController.bookmark(java.lang.Long)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/rating]}" onto public com.mooc.house.common.result.ResultMsg com.mooc.house.web.controller.HouseController.houseRate(java.lang.Double,java.lang.Long)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/unbookmark]}" onto public com.mooc.house.common.result.ResultMsg com.mooc.house.web.controller.HouseController.unbookmark(java.lang.Long)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/del]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.delsale(java.lang.Long,java.lang.String)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/bookmarked]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.bookmarked(com.mooc.house.common.model.House,java.lang.Integer,java.lang.Integer,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/profile]}" onto public java.lang.String com.mooc.house.web.controller.UserController.profile(javax.servlet.http.HttpServletRequest,com.mooc.house.common.model.User,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/reset]}" onto public java.lang.String com.mooc.house.web.controller.UserController.reset(java.lang.String,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/verify]}" onto public java.lang.String com.mooc.house.web.controller.UserController.verify(java.lang.String)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/register]}" onto public java.lang.String com.mooc.house.web.controller.UserController.accountsRegister(com.mooc.house.common.model.User,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/changePassword]}" onto public java.lang.String com.mooc.house.web.controller.UserController.changePassword(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/remember]}" onto public java.lang.String com.mooc.house.web.controller.UserController.remember(java.lang.String,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/logout]}" onto public java.lang.String com.mooc.house.web.controller.UserController.logout(javax.servlet.http.HttpServletRequest)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/resetSubmit]}" onto public java.lang.String com.mooc.house.web.controller.UserController.resetSubmit(javax.servlet.http.HttpServletRequest,com.mooc.house.common.model.User)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/signin]}" onto public java.lang.String com.mooc.house.web.controller.UserController.signin(javax.servlet.http.HttpServletRequest)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-07-09 22:57:43.961 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-09 22:57:43.961 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-09 22:57:43.981 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver:273] maincid - Detected @ExceptionHandler methods in errorhandler
2018-07-09 22:57:44.001 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-07-09 22:57:44.141 [main] INFO  [org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler:165] maincid - Initializing ExecutorService  'registrationTaskScheduler'
2018-07-09 22:57:44.545 [main] INFO  [org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer:127] maincid - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-07-09 22:57:44.715 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:431] maincid - Registering beans for JMX exposure on startup
2018-07-09 22:57:44.715 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] maincid - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-07-09 22:57:44.715 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] maincid - Bean with name 'statFilter' has been autodetected for JMX exposure
2018-07-09 22:57:44.725 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] maincid - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-07-09 22:57:44.725 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] maincid - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
2018-07-09 22:57:44.725 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:431] maincid - Registering beans for JMX exposure on startup
2018-07-09 22:57:44.725 [main] INFO  [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext:583] maincid - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4dad8ec0: startup date [Mon Jul 09 22:57:44 CST 2018]; parent: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@18317edc
2018-07-09 22:57:44.765 [main] INFO  [org.springframework.beans.factory.support.DefaultListableBeanFactory:828] maincid - Overriding bean definition for bean 'handlerExceptionResolver' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration; factoryMethodName=handlerExceptionResolver; initMethodName=null; destroyMethodName=(inferred); defined in org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=endpointWebMvcChildContextConfiguration; factoryMethodName=compositeHandlerExceptionResolver; initMethodName=null; destroyMethodName=(inferred); defined in org.springframework.boot.actuate.autoconfigure.EndpointWebMvcChildContextConfiguration]
2018-07-09 22:57:44.815 [main] INFO  [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:89] maincid - Tomcat initialized with port(s): 8092 (http)
2018-07-09 22:57:44.815 [main] INFO  [org.apache.catalina.core.StandardService:179] maincid - Starting service [Tomcat]
